listing_id,y_clean,y_orig
38880744,0,0
38888708,0,0
38889455,0,0
38902678,52,51
39174155,21,1
39174672,0,0
39176524,9,9
39177041,0,0
39189765,0,0
39191142,90,90
39193812,5,5
39194327,87,86
39195247,0,0
39196417,0,0
39197716,0,0
38905319,0,0
38906145,0,0
38906302,0,0
38908592,17,17
38908757,0,0
38910508,53,53
38923034,0,0
38924225,16,16
38924473,2,2
39198133,0,0
39199781,90,90
39199816,0,0
39204077,0,0
39211315,0,0
39215776,0,0
39229191,0,0
39243894,15,15
39244920,0,0
39247437,0,0
39249334,0,0
38926445,0,0
38930954,3,0
38932995,33,33
38935166,0,0
38947926,30,30
38954037,84,83
38955140,0,0
38956629,13,13
38956772,11,11
38956793,11,11
38956813,30,28
38956835,1,1
38956889,16,16
38956942,0,0
38956986,0,0
38957054,15,15
38975498,2,0
39251023,0,0
39252056,0,0
39252851,0,0
39256285,0,0
39257912,3,3
39269487,0,0
39270581,0,0
39272481,0,0
39273168,0,0
39277490,0,0
39280356,0,0
39286877,0,0
38977877,0,0
38978229,0,0
38978429,48,48
38980221,63,63
38982533,0,0
39299540,0,0
39301619,2,2
39302944,23,23
39312974,0,0
39314886,0,0
39327039,0,0
39330170,0,0
39332857,0,0
39334075,0,0
39335757,0,0
39337020,0,0
38983890,52,52
38984304,0,0
38996102,7,7
38997592,7,7
38998867,0,0
39340144,0,0
39345548,0,0
39355550,0,0
39358131,6,6
39364371,0,0
39370156,61,60
39380638,0,0
39380947,18,17
39381034,20,20
39386691,0,0
39395456,0,0
38999822,0,0
38999862,0,0
39001725,23,0
39003811,0,0
39004732,0,0
39005390,1,0
39016717,79,32
39022754,30,0
39024603,0,0
39025632,0,0
39028036,0,0
39029793,0,0
39031849,6,6
39396638,0,0
39411592,9,9
39413551,0,0
39413681,72,72
39414688,0,0
39415178,0,0
39417163,0,0
39422367,0,0
39423751,0,0
39424633,0,0
39435705,0,0
39435760,0,0
39033318,6,6
39435765,0,0
39435773,0,0
39435811,1,1
39435835,0,0
39443002,0,0
39447656,0,0
39447878,0,0
39448065,0,0
39449410,0,0
39034756,0,0
39035186,0,0
39035532,0,0
39036887,49,49
39058347,0,0
39059690,6,0
39630715,21,0
39633382,2,2
39633723,0,0
39449814,17,16
39453401,0,0
39464274,0,0
39466783,0,0
39469608,0,0
39480960,0,0
39481793,47,0
39483065,0,0
39483163,0,0
39483179,90,90
39483421,0,0
39484704,31,31
39634340,14,0
39634396,0,0
39646001,0,0
39647259,88,88
39648018,0,0
39650425,0,0
39651899,0,0
39667267,24,24
39671310,8,8
39485765,21,0
39485858,10,10
39486515,0,0
39487182,0,0
39487415,24,0
39503790,0,0
39506904,0,0
39507366,21,21
39507856,3,3
39508474,6,6
39509523,0,0
39693688,0,0
39694948,0,0
39696136,0,0
39697022,0,0
39699359,3,3
39703272,5,5
39509810,0,0
39517970,0,0
39523142,0,0
39524646,0,0
39526252,0,0
39526281,6,0
39526512,0,0
39528624,37,37
39530302,0,0
39531655,3,3
39532400,0,0
39717041,54,52
39725627,0,0
39726547,0,0
39742323,0,0
39749681,42,42
39751479,0,0
39753472,0,0
39754062,0,0
39535241,0,0
39535314,0,0
39535604,76,76
39535849,0,0
39536408,0,0
39537097,51,0
39537553,0,0
39543637,0,0
39551766,0,0
39553432,0,0
39553672,90,90
39756235,0,0
39758510,0,0
39767080,30,30
39777590,53,53
39553889,0,0
39554366,0,0
39554839,0,0
39556673,8,0
39560697,0,0
39562028,0,0
39566015,0,0
39569142,0,0
39584086,0,0
39584286,90,90
39587759,21,21
39598996,59,58
39777931,0,0
39780878,0,0
39781222,2,0
39791749,0,0
39812564,0,0
39817538,0,0
39818487,0,0
39820984,0,0
39833359,9,9
39836117,0,0
39839813,27,27
39839863,0,0
39603229,0,0
39603782,9,0
39606116,80,0
39606161,0,0
39610139,21,21
39612224,9,9
39626638,0,0
39627045,0,0
39627703,31,30
39627918,31,30
39628230,75,74
39840444,0,0
39843036,0,0
39849765,37,37
39850284,42,15
39858506,0,0
39628233,20,20
39629775,0,0
39630152,0,0
39921190,0,0
39921325,0,0
39921443,77,77
39921579,0,0
39921646,0,0
39921718,3,3
39921812,0,0
39921961,11,11
39922049,0,0
39859278,0,0
39859439,40,40
39859606,56,55
39859670,8,8
39859862,0,0
39860004,0,0
39860062,5,5
39860155,0,0
39860690,20,20
39860936,4,4
39861059,3,3
39861127,7,7
39861182,6,6
39861293,19,19
39861458,14,14
39861566,65,65
39922192,63,63
39922280,55,53
39922347,0,0
39922436,69,69
39922527,8,8
39922635,0,0
39925395,0,0
39925642,0,0
39929061,35,34
39937438,0,0
39939381,0,0
39862015,0,0
39862209,0,0
39866812,21,21
39868919,0,0
39878031,2,2
39878065,0,0
39878087,0,0
39878204,25,25
39878242,83,83
39878798,90,90
39878837,0,0
39879250,2,2
39890582,0,0
39894957,3,3
39896685,33,0
39899915,3,3
39940831,0,0
39943815,9,9
39947182,0,0
39950446,37,37
39950578,0,0
39951152,0,0
39953432,0,0
39955583,0,0
39961750,0,0
39969287,30,30
39970944,0,0
39971399,76,76
39916681,0,0
39919408,14,14
39920435,0,0
39920610,31,31
39921115,0,0
40155082,0,0
40158019,41,41
40158792,0,0
39972810,0,0
39981492,3,0
39989070,76,75
39989753,0,0
40003458,0,0
40008777,0,0
40009594,5,0
40010350,0,0
40010639,0,0
40011270,0,0
40012774,0,0
40171124,0,0
40171561,0,0
40173750,0,0
40178205,0,0
40178248,0,0
40179986,0,0
40180189,0,0
40181084,0,0
40182687,31,31
40015168,0,0
40026658,0,0
40028007,2,0
40028710,0,0
40030465,47,0
40031760,0,0
40035713,5,5
40037636,0,0
40040224,47,47
40040229,0,0
40047091,78,78
40053751,0,0
40054504,0,0
40197148,0,0
40197518,0,0
40198915,76,76
40199356,0,0
40199757,0,0
40200949,0,0
40055504,0,0
40056966,0,0
40059707,0,0
40060307,0,0
40062883,0,0
40067442,6,6
40070974,0,0
40080502,37,35
40086915,0,0
40091096,0,0
40091689,21,0
40092387,0,0
40202748,0,0
40203774,0,0
40211098,0,0
40212454,1,1
40215699,0,0
40222146,0,0
40095318,58,58
40095816,0,0
40103744,20,20
40105828,0,0
40113121,0,0
40115492,47,46
40116841,0,0
40118140,0,0
40130860,0,0
40131065,0,0
40134763,0,0
40134882,0,0
40135849,0,0
40223498,25,24
40227162,0,0
40137674,57,57
40137765,0,0
40140478,0,0
40152377,0,0
40394315,0,0
40394743,0,0
40396854,17,17
40397243,8,8
40399598,70,70
40400671,3,0
40227195,0,0
40228352,25,0
40231357,0,0
40231754,5,0
40233539,0,0
40237882,0,0
40239419,0,0
40403226,0,0
40403927,0,0
40405170,0,0
40406049,1,1
40407291,33,0
40409517,0,0
40418905,0,0
40419375,0,0
40424198,3,3
40424606,76,76
40425172,47,47
40239461,20,0
40247800,67,67
40254550,0,0
40255977,0,0
40256445,0,0
40256858,0,0
40256959,0,0
40261940,1,1
40428207,0,0
40445094,0,0
40445885,0,0
40447283,16,16
40448123,0,0
40448201,0,0
40450547,0,0
40468300,76,74
40469534,0,0
40470721,0,0
40473913,0,0
40474055,3,3
40264373,7,7
40274732,0,0
40280060,0,0
40281351,0,0
40283370,0,0
40283716,0,0
40289316,3,3
40292818,6,6
40300360,0,0
40301903,75,75
40302355,0,0
40302589,67,67
40304242,21,21
40305212,0,0
40305281,0,0
40305632,0,0
40307183,0,0
40307620,0,0
40310349,0,0
40319389,0,0
40474721,0,0
40476469,0,0
40483741,0,0
40484385,0,0
40484867,0,0
40484899,0,0
40488178,0,0
40488426,0,0
40491370,0,0
40491893,62,62
40492034,0,0
40496135,0,0
40501642,0,0
40322029,0,0
40324958,0,0
40325387,0,0
40325977,0,0
40332564,0,0
40335341,39,39
40335381,0,0
40335468,3,3
40339942,24,24
40341041,0,0
40342902,0,0
40343900,0,0
40345364,76,76
40346585,0,0
40347137,0,0
40502336,0,0
40506237,0,0
40506862,0,0
40508388,0,0
40509788,0,0
40511454,0,0
40513927,0,0
40528319,0,0
40528622,0,0
40529147,0,0
40529363,0,0
40532760,0,0
40348702,0,0
40350292,0,0
40357574,0,0
40368174,3,3
40371175,0,0
40372320,0,0
40376349,4,0
40376779,0,0
40391410,0,0
40621087,0,0
40633892,0,0
40639790,0,0
40534352,0,0
40535803,21,21
40535865,50,50
40538432,0,0
40538599,0,0
40538776,0,0
40547488,0,0
40558329,0,0
40558396,0,0
40559773,0,0
40563247,0,0
40565556,53,53
40576966,57,57
40640280,3,0
40651511,0,0
40653017,0,0
40655748,0,0
40657002,0,0
40657056,0,0
40657464,0,0
40658053,0,0
40658238,0,0
40660322,90,90
40666703,0,0
40668364,0,0
40586085,0,0
40587039,0,0
40587185,0,0
40591061,3,3
40595086,0,0
40597710,0,0
40598720,0,0
40599703,0,0
40608762,3,3
40611604,30,30
40612147,0,0
40613498,0,0
40614603,0,0
40672621,0,0
40676498,0,0
40677597,0,0
40677959,0,0
40678317,0,0
40678945,0,0
40680003,7,7
40681902,0,0
40682851,0,0
40683527,3,3
40695564,0,0
40696690,0,0
40696745,0,0
40615352,0,0
40616073,0,0
40616776,0,0
40617954,0,0
40618044,0,0
40825740,3,3
40833186,0,0
40837137,0,0
40838018,0,0
40843980,0,0
40844212,0,0
40846105,18,18
40699072,3,3
40701124,0,0
40701936,0,0
40704152,0,0
40704904,0,0
40705021,0,0
40707829,0,0
40708764,0,0
40719651,0,0
40721525,0,0
40721922,75,75
40725145,0,0
40725405,45,45
40727235,0,0
40848653,0,0
40861640,46,46
40864895,21,21
40868745,0,0
40870366,0,0
40871135,0,0
40871301,0,0
40886497,0,0
40887882,90,90
40888693,0,0
40889145,3,3
40728425,0,0
40731114,0,0
40732157,0,0
40734111,3,3
40735709,0,0
40736481,0,0
40737415,16,16
40889966,0,0
40890824,0,0
40891496,1,1
40892321,0,0
40893251,0,0
40894010,0,0
40894061,0,0
40894601,0,0
40896294,0,0
40896611,67,67
40896785,0,0
40739293,12,12
40744843,1,1
40748884,90,90
40896822,0,0
40897147,0,0
40897425,5,5
40897658,0,0
40900757,57,57
40901664,0,0
40902573,0,0
40903966,0,0
40912721,66,61
40913839,0,0
40915004,60,60
40916964,0,0
40750433,0,0
40750579,0,0
40750841,0,0
40750941,0,0
40918215,0,0
40918843,0,0
40920440,0,0
40922585,0,0
40922899,41,41
40923448,0,0
40924272,0,0
40930849,0,0
40939047,0,0
40941301,0,0
40943610,0,0
40943649,0,0
40752323,0,0
40754270,59,58
40756575,0,0
40758693,0,0
40759693,0,0
40760516,0,0
40761556,0,0
40761816,0,0
40763916,0,0
40777106,0,0
40944374,46,0
40945277,0,0
40946280,0,0
40946694,74,74
40946832,0,0
40947476,0,0
40949156,0,0
40952752,5,5
40962319,0,0
40965070,0,0
40965443,0,0
40966272,0,0
40969708,0,0
40777336,0,0
40777849,0,0
40780235,0,0
40781102,19,19
40783165,0,0
40783447,0,0
40783667,0,0
40786270,0,0
40790813,0,0
40794509,6,0
40797425,3,3
40971681,44,44
40973933,43,42
40986283,0,0
40986707,21,20
40992950,90,90
41000928,0,0
41004775,6,6
41006656,0,0
41007370,19,19
41008894,0,0
41009396,16,14
41010459,0,0
41012815,3,3
40797714,0,0
40798553,3,0
40799715,0,0
40800148,0,0
41021017,0,0
41021292,31,31
41021580,0,0
41023393,13,13
41026711,0,0
41033943,9,9
41036360,30,30
41036391,0,0
41042473,0,0
41047753,0,0
41048204,0,0
41048681,15,15
40816175,0,0
40817592,0,0
40823324,0,0
40824219,3,0
41352166,63,63
41352511,0,0
41353712,16,0
41354388,74,74
41365538,18,18
41367371,51,0
41369046,2,2
41371194,6,6
41048914,0,0
41048929,0,0
41050833,0,0
41061100,0,0
41069298,3,3
41075946,0,0
41078843,25,25
41082583,0,0
41082801,31,0
41085750,0,0
41091413,0,0
41091898,0,0
41372828,0,0
41373193,18,18
41373717,0,0
41380528,0,0
41383676,90,88
41105251,3,2
41107092,25,0
41107719,0,0
41108306,44,0
41108462,0,0
41109712,30,0
41112420,0,0
41123624,0,0
41124424,90,90
41124781,8,8
41127989,22,0
41383774,0,0
41395190,10,10
41399557,54,54
41403642,0,0
41404723,0,0
41405716,0,0
41406338,0,0
41420151,90,90
41425572,15,15
41425597,0,0
41425624,0,0
41430114,0,0
41430275,0,0
41430801,6,6
41129980,0,0
41132137,0,0
41133434,0,0
41136941,3,0
41144739,0,0
41146307,50,49
41149321,0,0
41151871,36,0
41154668,21,21
41155955,0,0
41157920,0,0
41159052,0,0
41431376,0,0
41433641,44,44
41453338,9,9
41454887,56,44
41462107,0,0
41466873,0,0
41469310,0,0
41472347,5,5
41473245,65,23
41474950,58,14
41480537,0,0
41485666,0,0
41489380,0,0
41492412,0,0
41493321,0,0
41494959,3,3
41499645,0,0
41502557,0,0
41504521,16,14
41166828,6,6
41169295,0,0
41173094,0,0
41175790,31,0
41178612,34,34
41179889,0,0
41212093,0,0
41213862,0,0
41215964,0,0
41226843,21,21
41228499,0,0
41234346,0,0
41506185,69,69
41507050,22,22
41527827,0,0
41529631,5,0
41531671,27,0
41538377,90,90
41541597,0,0
41547677,17,17
41552434,9,9
41237808,37,37
41242461,0,0
41243629,0,0
41247450,0,0
41257755,62,62
41257880,0,0
41258335,66,66
41262660,18,18
41268569,3,3
41270387,0,0
41274329,32,32
41558676,0,0
41558910,0,0
41559646,8,8
41563296,0,0
41564056,90,90
41564625,0,0
41565203,21,21
41568108,3,3
41569497,0,0
41580681,0,0
41285370,0,0
41289512,48,12
41294234,0,0
41295029,2,2
41295300,44,44
41295524,56,47
41301073,39,20
41310526,0,0
41316343,0,0
41318881,0,0
41321694,33,33
41322723,71,71
41581379,17,17
41582446,0,0
41583537,0,0
41585180,37,37
41588820,0,0
41322811,0,0
41324037,0,0
41326428,0,0
41336712,6,6
41344609,0,0
41348519,0,0
41348789,76,76
41349499,0,0
41350522,0,0
41665066,0,0
41666464,0,0
41666895,0,0
41592296,14,14
41593430,40,40
41598391,3,3
41609145,54,54
41612833,0,0
41614248,49,49
41670137,0,0
41670159,0,0
41670313,0,0
41681691,19,0
41686149,0,0
41690071,4,0
41692454,23,23
41693525,0,0
41710457,32,32
41712212,6,6
41712314,0,0
41715665,0,0
41617032,15,15
41625711,0,0
41634451,30,30
41636635,0,0
41637835,0,0
41641376,0,0
41642747,0,0
41647808,62,62
41718756,0,0
41719216,0,0
41720005,37,37
41720411,0,0
41722400,0,0
41725492,3,3
41733738,22,22
41739955,0,0
41742930,0,0
41746645,9,9
41749993,46,33
41662321,0,0
41664099,0,0
41998444,0,0
41999901,0,0
42002119,0,0
42002291,12,1
42002364,0,0
42002958,0,0
42005015,0,0
42006106,0,0
42006235,0,0
42015560,89,89
42015995,3,3
41752911,0,0
41753654,3,3
41767375,0,0
41767810,0,0
41769297,6,6
41770189,0,0
41772235,48,48
41775678,0,0
41786442,52,52
41789758,30,0
41790722,0,0
42016973,0,0
42017846,0,0
42020878,2,0
42022514,0,0
42022710,0,0
42022909,3,3
42023090,2,2
42023288,9,9
42024631,0,0
42033943,0,0
42038631,55,55
41799372,6,6
41802649,0,0
41803993,0,0
41811144,0,0
41816533,0,0
41818659,29,0
41823106,0,0
41836700,0,0
41838215,0,0
41840320,43,43
41841726,0,0
41852184,0,0
42038789,0,0
42040158,0,0
42041277,3,3
42046105,0,0
42047050,0,0
42049436,3,3
42054081,0,0
42058731,0,0
41857370,0,0
41861321,59,59
41862437,0,0
41867299,2,2
41871626,0,0
41880997,0,0
41889234,0,0
41893558,0,0
41895103,60,60
41899583,24,0
41900007,2,2
42060310,0,0
42064801,0,0
42067285,60,60
42073495,0,0
42082740,34,34
42088954,8,8
42096534,0,0
42096541,0,0
42097281,2,2
42100726,0,0
42101442,0,0
42106453,39,39
42108317,3,3
41908637,0,0
41909568,15,15
41911675,28,28
41915323,0,0
41915430,33,33
41921432,32,29
41922570,40,40
41932385,0,0
41934934,31,31
41936946,0,0
41940501,0,0
42108441,3,3
42109614,0,0
42110436,3,3
42112149,25,25
42112271,79,73
42112694,78,78
42115659,0,0
42115999,0,0
42120317,0,0
42134520,0,0
42137790,27,27
42151482,0,0
42151717,0,0
42154630,0,0
42156206,0,0
41944642,0,0
41953191,0,0
41959247,0,0
41959506,0,0
41959882,0,0
41962719,0,0
41964371,3,0
41973806,0,0
41976399,62,13
41978804,0,0
41993997,0,0
42156533,0,0
42156706,0,0
42159545,3,3
42160230,0,0
41997438,36,36
41997469,36,36
41997496,0,0
41997533,30,30
42273545,28,28
42274209,0,0
42274546,0,0
42274866,90,90
42275019,0,0
42289806,0,0
42161973,0,0
42176500,0,0
42180684,0,0
42194646,0,0
42195148,90,90
42195727,0,0
42202540,0,0
42205519,0,0
42207528,0,0
42215473,0,0
42298697,3,0
42303747,3,3
42303999,0,0
42306406,3,2
42310158,0,0
42311578,18,15
42313819,0,0
42316455,0,0
42322230,0,0
42324058,2,2
42326667,0,0
42331212,52,52
42219242,0,0
42220001,3,3
42220146,3,3
42220178,0,0
42223418,0,0
42227393,0,0
42231473,89,89
42244519,0,0
42245079,90,90
42245107,62,62
42249744,3,3
42265116,0,0
42332206,46,46
42332401,43,43
42336485,0,0
42343069,0,0
42344532,0,0
42360275,27,27
42360787,0,0
42362567,0,0
42364937,0,0
42374905,0,0
42377787,19,19
42379175,3,3
42265787,60,60
42508957,0,0
42511429,0,0
42515407,0,0
42516466,30,30
42517630,0,0
42518035,0,0
42518749,0,0
42523317,75,75
42527345,0,0
42529554,34,33
42529743,0,0
42379755,3,3
42381143,0,0
42386569,0,0
42389365,0,0
42389957,75,75
42390283,0,0
42390702,0,0
42402259,2,2
42402892,0,0
42404526,0,0
42404625,66,66
42532821,2,2
42533977,0,0
42534382,0,0
42535595,0,0
42536123,38,38
42540705,0,0
42564180,0,0
42567610,51,51
42568289,0,0
42576029,0,0
42404665,90,90
42404707,90,90
42405152,74,74
42406076,54,54
42406399,47,47
42410393,22,22
42426655,0,0
42433863,2,1
42435000,0,0
42436595,79,78
42436819,0,0
42579856,0,0
42579881,3,3
42580405,0,0
42582390,0,0
42584450,1,1
42584572,0,0
42586350,0,0
42438973,22,0
42440198,3,3
42444354,34,34
42446402,0,0
42449569,2,2
42449656,46,46
42451008,1,1
42466854,0,0
42467234,21,21
42586385,0,0
42586407,82,81
42586747,29,0
42587049,29,0
42587306,15,0
42589526,3,3
42596536,1,0
42602038,59,59
42603616,0,0
42608714,0,0
42611563,0,0
42619785,0,0
42620528,0,0
42621078,0,0
42627429,0,0
42638833,0,0
42638992,0,0
42470218,0,0
42471821,0,0
42471990,0,0
42472632,59,59
42472907,0,0
42473749,89,89
42473796,0,0
42475458,0,0
42476362,0,0
42484276,0,0
42485189,0,0
42486136,32,32
42489045,0,0
42640224,5,5
42643177,7,7
42645101,32,29
42646413,0,0
42646624,29,0
42646720,0,0
42648198,0,0
42653979,0,0
42657328,0,0
42662526,0,0
42665214,0,0
42666455,0,0
42494731,10,10
42495508,3,3
42495863,0,0
42497920,32,0
42498442,0,0
42498458,13,0
42498484,32,0
42502510,76,76
42504616,87,87
42507431,0,0
42507723,76,1
42738465,65,65
42669190,0,0
42670169,0,0
42670184,0,0
42672172,60,60
42682391,69,69
42682643,60,60
42682747,71,71
42683130,63,63
42686803,0,0
42688012,72,72
42689441,0,0
42689679,0,0
42741138,57,57
42743290,0,0
42744670,0,0
42745382,2,2
42745394,0,0
42746430,0,0
42746488,61,60
42750969,0,0
42755540,0,0
42757120,0,0
42757274,0,0
42689810,6,6
42693824,0,0
42693963,0,0
42757436,0,0
42758764,3,3
42761887,24,0
42764053,0,0
42764450,0,0
42769704,0,0
42770658,0,0
42770756,0,0
42771207,0,0
42774089,0,0
42784564,0,0
42788958,76,76
42694266,0,0
42695549,0,0
42704243,68,68
42708978,0,0
42715179,0,0
42717193,0,0
42718455,0,0
42789033,18,18
42795401,0,0
42795487,0,0
42795515,3,0
42806766,43,43
42812068,0,0
42812799,0,0
42813732,0,0
42817298,5,5
42817699,17,17
42818093,56,56
42726674,0,0
42735065,6,6
42735424,12,12
42735863,0,0
42736392,0,0
42738424,77,77
42962993,0,0
42963167,43,0
42965074,3,3
42827034,0,0
42835727,76,76
42835790,84,84
42836963,0,0
42840583,73,72
42841450,16,0
42841568,0,0
42842323,0,0
42868646,0,0
42868661,33,33
42970160,0,0
42972333,5,5
42974078,0,0
42974357,0,0
42975131,0,0
42975689,0,0
42978999,0,0
42981740,0,0
42982243,0,0
42988932,0,0
42989701,0,0
42871724,3,3
42871912,0,0
42878514,42,42
42878855,0,0
42879079,0,0
42880564,0,0
42882271,0,0
42883053,0,0
42888442,89,89
42889062,0,0
42889280,0,0
42996746,0,0
42997858,19,19
42998162,3,3
42999074,0,0
42999798,0,0
42999903,0,0
43002373,3,0
43008963,0,0
43008966,0,0
43011035,0,0
43011293,3,3
43012924,62,62
42889855,0,0
42890061,0,0
42890474,0,0
42895670,9,9
42913200,0,0
42914015,9,9
42916660,0,0
42916855,0,0
42916918,0,0
42925669,89,89
42927101,0,0
42927800,0,0
43013278,0,0
43021708,0,0
43022394,0,0
43022519,0,0
42927825,48,48
42935766,0,0
42935943,13,0
42936229,0,0
42936364,32,0
42938172,0,0
42938323,58,58
42942055,0,0
42942408,29,0
42942722,28,0
42942785,0,0
43022644,0,0
43023204,0,0
43024159,0,0
43032925,0,0
42949133,0,0
42950259,0,0
42951968,0,0
42952092,0,0
42954820,0,0
42962887,0,0
43131145,17,17
43131415,15,15
43131502,0,0
43132765,54,54
43141223,20,20
43033010,0,0
43034073,0,0
43034137,0,0
43034172,82,81
43038479,0,0
43038680,32,0
43038779,31,0
43042861,0,0
43043013,25,0
43043180,0,0
43043695,0,0
43044060,0,0
43044085,0,0
43044132,0,0
43044308,0,0
43044458,0,0
43047305,0,0
43053403,0,0
43053681,0,0
43054040,82,82
43054170,75,75
43061729,16,0
43070436,0,0
43147403,6,6
43148901,0,0
43149336,0,0
43150235,0,0
43150520,0,0
43152182,80,80
43156881,0,0
43157624,0,0
43161885,0,0
43163186,13,13
43163750,0,0
43072325,0,0
43077519,54,54
43077828,0,0
43080604,0,0
43095223,0,0
43095664,0,0
43096646,8,8
43097106,0,0
43098254,2,2
43164910,0,0
43170046,0,0
43174785,3,3
43174844,0,0
43177809,0,0
43178622,0,0
43185743,9,6
43197566,3,3
43203702,48,48
43207089,21,0
43207235,0,0
43211440,90,90
43103808,61,61
43104815,0,0
43104937,10,10
43108992,64,64
43111767,55,55
43211533,2,2
43211635,2,2
43211802,2,2
43213162,0,0
43218562,7,7
43219382,25,25
43220447,66,66
43221088,83,83
43230953,0,0
43231672,0,0
43239496,1,0
43117248,0,0
43123958,3,3
43125802,0,0
43126400,59,59
43315188,32,0
43315235,54,0
43315277,43,0
43245711,0,0
43245957,43,0
43251184,88,88
43251246,3,3
43251356,3,3
43251455,3,3
43251517,3,3
43251669,0,0
43251732,3,3
43255573,71,71
43256993,0,0
43315319,38,0
43315428,58,0
43315528,53,20
43315639,41,0
43317855,34,34
43317941,0,0
43322738,0,0
43259385,3,3
43264586,0,0
43266587,33,0
43267312,47,0
43267372,42,0
43268186,45,45
43268369,43,0
43268744,62,62
43269018,0,0
43269240,0,0
43269341,0,0
43270798,43,0
43271004,30,0
43324727,0,0
43330828,5,5
43334707,0,0
43336316,0,0
43275029,0,0
43275110,21,21
43278897,63,63
43285857,0,0
43286413,0,0
43289906,0,0
43292248,0,0
43292505,0,0
43292588,0,0
43297952,0,0
43298227,0,0
43303056,0,0
43354556,79,79
43355067,0,0
43356178,0,0
43357020,34,34
43310098,24,0
43310157,43,0
43310180,47,0
43310275,27,0
43310986,25,0
43311037,47,0
43311186,25,0
43311252,33,0
43311287,23,0
43311320,55,0
43497107,76,76
43497512,0,0
43498379,0,0
43357084,0,0
43358518,7,7
43498999,41,41
43499730,36,36
43500300,0,0
43509173,0,0
43525694,0,0
43526370,0,0
43530040,2,2
43530332,0,0
43536394,0,0
43537431,87,87
43542791,0,0
43544781,0,0
43366290,48,0
43366319,14,0
43366369,0,0
43366411,14,0
43371304,0,0
43374989,0,0
43375428,0,0
43375476,46,0
43375941,0,0
43376016,12,0
43379017,6,6
43379173,3,3
43381880,21,21
43381881,9,0
43382836,0,0
43383021,0,0
43387363,2,2
43387965,0,0
43388055,3,3
43388103,0,0
43388163,0,0
43388308,0,0
43391847,15,0
43391893,0,0
43391999,0,0
43395757,0,0
43405197,0,0
43544810,0,0
43547014,30,30
43547178,90,90
43547204,10,10
43553341,53,53
43558157,0,0
43558333,53,51
43558653,76,74
43558836,21,21
43558967,0,0
43569876,68,67
43576189,0,0
43410866,5,0
43411687,9,0
43414704,0,0
43414885,0,0
43416025,62,62
43420963,2,0
43421180,24,24
43422411,0,0
43423542,0,0
43423642,0,0
43424333,0,0
43425023,0,0
43576862,29,29
43591709,16,0
43595974,0,0
43596004,4,4
43596290,0,0
43604419,0,0
43605445,2,2
43605509,0,0
43609152,0,0
43611951,0,0
43612639,3,3
43614309,0,0
43425402,0,0
43431973,13,13
43433217,2,2
43434011,0,0
43434844,17,17
43437306,0,0
43439113,0,0
43443260,0,0
43444099,0,0
43449275,0,0
43450191,7,0
43451168,53,52
43451371,4,4
43452122,0,0
43452838,0,0
43457055,0,0
43458250,6,6
43458806,0,0
43465256,0,0
43615808,21,21
43626965,3,3
43637634,0,0
43642904,0,0
43652025,62,62
43652168,0,0
43652436,0,0
43654099,0,0
43656521,32,32
43659992,0,0
43661875,0,0
43667522,8,0
43466729,0,0
43468359,38,38
43476909,0,0
43477970,0,0
43485895,0,0
43488465,0,0
43495869,34,34
43667729,0,0
43667745,31,31
43669374,0,0
43679750,0,0
43685703,0,0
43686536,50,50
43688142,53,9
43689646,0,0
43699905,0,0
43701555,39,0
43497073,14,0
43785672,0,0
43785924,0,0
43787640,0,0
43788419,5,5
43790037,0,0
43803118,3,3
43803619,0,0
43804955,0,0
43806992,34,0
43813121,0,0
43703359,0,0
43714286,16,16
43715460,0,0
43716361,0,0
43716972,0,0
43720417,0,0
43723972,0,0
43727448,0,0
43730511,0,0
43731306,35,35
43738037,21,21
43814549,0,0
43822047,0,0
43831018,45,43
43834804,0,0
43842014,15,15
43843432,0,0
43844044,0,0
43847085,0,0
43848101,18,0
43856156,36,36
43860696,18,3
43862488,15,0
43869863,41,41
43741958,18,18
43742522,1,1
43743629,0,0
43744465,5,5
43745701,0,0
43749311,28,28
43751271,0,0
43753276,6,6
43756020,0,0
43759001,0,0
43769019,0,0
43769713,0,0
43770316,76,76
43871113,21,21
43878655,12,0
43878868,16,0
43888356,73,73
43894383,0,0
43895124,0,0
43898866,0,0
43906458,0,0
43909885,48,48
43928714,0,0
43929087,3,3
43931225,3,0
43931448,0,0
43931518,0,0
43932082,16,0
43937175,6,6
43946617,41,0
43785452,35,35
44086561,0,0
44101621,40,38
44103415,0,0
44118529,0,0
44121858,0,0
44154506,0,0
44154818,0,0
44162099,0,0
44166880,89,89
44171339,0,0
43947562,0,0
43954469,0,0
43956496,0,0
43956795,89,89
43957282,36,0
43961545,1,1
43969268,20,0
43969564,0,0
44180343,0,0
44182770,3,3
44183108,90,90
44186033,0,0
44189059,68,68
44191733,36,36
44203850,0,0
44211352,0,0
44223269,0,0
44233789,0,0
44247266,0,0
43977634,0,0
43986314,15,0
43986380,16,0
43986438,15,0
43986573,3,3
43993168,60,60
43997163,10,10
43998221,0,0
44000458,0,0
44004064,0,0
44004162,15,15
44004265,0,0
44010527,0,0
44012173,15,0
44012767,32,32
44014632,16,0
44014809,46,46
44015851,0,0
44248261,51,51
44249049,26,26
44250191,0,0
44251069,3,3
44251682,15,13
44261171,38,14
44261202,17,17
44262107,76,76
44275360,21,21
44277610,20,20
44281187,17,0
44019886,0,0
44020205,0,0
44020492,0,0
44032314,0,0
